Age,CustomerSince,HighestSpend,MonthlyAverageSpend,Mortgage,Level,HiddenScore,Security,FixedDepositAccount,InternetBanking,CreditCard,MortgageFlag,RelationshipProductCount,DigitalEngagementFlag,SpendPerCustomerYear,MortgageToHighestSpendRatio,ValueSegmentScore,LoanOnCard
62,38,99,1.7,0,2,4,0,0,0,0,0,0,0,0.04358974358974359,0.0,3,0
39,13,25,1.5,0,3,4,0,0,1,0,0,0,1,0.10714285714285714,0.0,4,0
23,0,45,0.6,0,2,4,0,0,1,1,0,1,1,0.6,0.0,2,0
52,28,31,0.9,151,2,4,1,0,1,0,1,1,1,0.03103448275862069,4.71875,2,0
46,20,140,6.3,380,1,2,0,0,1,1,1,1,1,0.3,2.6950354609929077,2,0
28,4,129,1.5,0,1,1,0,0,0,1,0,1,0,0.3,0.0,2,0
54,28,39,0.7,0,2,4,0,0,1,0,0,0,1,0.02413793103448276,0.0,2,0
35,9,40,0.9,0,1,3,0,0,1,0,0,0,1,0.09,0.0,1,0
35,11,160,5.7,0,3,4,1,0,0,0,0,1,0,0.47500000000000003,0.0,4,1
46,22,53,1.9,187,1,4,0,0,0,0,1,0,0,0.08260869565217391,3.462962962962963,2,0
32,6,79,1.5,0,3,2,0,0,1,1,0,1,1,0.21428571428571427,0.0,4,0
56,31,13,0.9,76,2,4,0,1,1,1,1,2,1,0.028125,5.428571428571429,3,0
59,35,40,0.4,0,1,4,0,0,0,0,0,0,0,0.011111111111111112,0.0,1,0
54,29,74,2.0,0,2,3,0,0,0,0,0,0,0,0.06666666666666667,0.0,3,0
46,19,38,2.5,135,2,3,0,0,0,0,1,0,0,0.125,3.4615384615384617,3,0
38,12,59,0.5,0,3,3,1,1,1,1,0,3,1,0.038461538461538464,0.0,4,0
54,30,78,1.0,0,2,4,0,0,1,0,0,0,1,0.03225806451612903,0.0,2,0
37,11,19,0.2,0,2,3,0,0,1,0,0,0,1,0.016666666666666666,0.0,2,0
63,38,148,4.3,0,3,2,0,0,1,0,0,0,1,0.11025641025641025,0.0,4,1
34,9,55,2.3,0,1,3,1,1,1,1,0,3,1,0.22999999999999998,0.0,3,0
64,38,38,0.3,186,1,2,0,0,1,1,1,1,1,0.007692307692307692,4.769230769230769,1,0
36,10,82,2.8,0,1,2,0,0,0,1,0,1,0,0.2545454545454545,0.0,2,0
44,20,175,1.4,0,1,2,0,0,1,1,0,1,1,0.06666666666666667,0.0,1,0
44,19,70,0.2,230,2,1,1,0,0,0,1,1,0,0.01,3.23943661971831,2,0
49,25,114,2.5,0,3,1,0,0,1,0,0,0,1,0.09615384615384616,0.0,4,1
47,23,190,0.3,305,3,4,0,0,0,0,1,0,0,0.012499999999999999,1.5968586387434556,3,1
34,8,10,0.4,0,2,1,0,0,1,0,0,0,1,0.044444444444444446,0.0,2,0
26,1,55,1.7,175,2,4,0,0,1,0,1,0,1,0.85,3.125,3,0
34,10,154,5.4,0,2,3,0,0,1,0,0,0,1,0.49090909090909096,0.0,3,1
35,9,25,0.1,0,2,3,1,0,1,0,0,1,1,0.01,0.0,2,0
56,29,41,2.5,0,2,4,0,0,0,0,0,0,0,0.08333333333333333,0.0,3,0
58,34,25,0.3,123,1,2,0,0,1,0,1,0,1,0.008571428571428572,4.730769230769231,1,0
61,31,18,1.5,0,3,1,0,0,1,1,0,1,1,0.046875,0.0,4,0
62,36,89,2.0,0,1,2,0,0,1,1,0,1,1,0.05405405405405406,0.0,2,0
33,9,41,2.0,108,1,3,0,0,1,0,1,0,1,0.2,2.5714285714285716,2,0
52,26,114,4.9,0,1,1,0,0,0,0,0,0,0,0.1814814814814815,0.0,2,0
44,20,75,1.9,0,1,4,0,0,0,0,0,0,0,0.09047619047619047,0.0,2,0
62,36,119,2.0,0,1,2,0,0,0,0,0,0,0,0.05405405405405406,0.0,2,0
48,24,224,6.67,0,1,2,0,1,1,1,0,2,1,0.2668,0.0,3,0
35,9,141,4.5,0,2,2,0,0,0,0,0,0,0,0.45,0.0,3,1
60,30,22,1.5,0,3,1,0,0,1,1,0,1,1,0.04838709677419355,0.0,4,0
46,21,53,1.9,0,3,4,0,0,0,0,0,0,0,0.08636363636363636,0.0,4,0
35,9,103,4.5,0,3,2,0,0,1,0,0,0,1,0.45,0.0,4,0
60,34,40,2.2,0,3,3,1,0,1,0,0,1,1,0.06285714285714286,0.0,4,0
57,31,113,0.6,327,3,4,0,0,1,0,1,0,1,0.01875,2.8684210526315788,3,1
49,24,13,0.8,111,1,4,0,0,1,0,1,0,1,0.032,7.928571428571429,1,0
42,18,89,0.8,184,1,4,0,0,0,0,1,0,0,0.042105263157894736,2.0444444444444443,1,0
42,18,29,0.3,0,3,1,0,0,1,0,0,0,1,0.015789473684210527,0.0,3,0
58,32,12,0.3,0,3,3,0,0,0,0,0,0,0,0.00909090909090909,0.0,3,0
50,26,21,1.0,0,1,4,0,0,1,0,0,0,1,0.037037037037037035,0.0,1,0
46,21,64,2.9,0,1,1,0,0,1,1,0,1,1,0.1318181818181818,0.0,2,0
49,22,82,2.67,125,2,1,0,0,1,0,1,0,1,0.11608695652173913,1.5060240963855422,3,0
60,34,53,0.8,0,2,1,1,0,0,1,0,2,0,0.022857142857142857,0.0,2,0
44,20,101,4.4,82,2,3,0,0,0,0,1,0,0,0.20952380952380953,0.803921568627451,3,1
44,19,28,0.3,0,3,1,0,0,1,0,0,0,1,0.015,0.0,3,0
54,24,75,4.5,0,3,2,0,0,0,0,0,0,0,0.18,0.0,4,0
49,25,109,6.8,0,1,2,0,0,0,0,0,0,0,0.26153846153846155,0.0,2,0
62,37,19,0.4,124,2,4,1,0,0,0,1,1,0,0.010526315789473684,6.2,2,0
33,9,80,3.4,0,1,4,0,0,1,1,0,1,1,0.33999999999999997,0.0,2,0
41,15,120,5.2,0,1,1,0,0,1,0,0,0,1,0.325,0.0,2,0
33,9,49,2.4,0,2,1,0,0,1,0,0,0,1,0.24,0.0,3,0
63,37,39,0.7,0,3,2,0,0,1,1,0,1,1,0.018421052631578946,0.0,3,0
51,27,88,2.6,0,2,1,1,0,0,1,0,2,0,0.09285714285714286,0.0,3,0
53,28,18,0.8,0,1,4,0,0,0,0,0,0,0,0.027586206896551727,0.0,1,0
37,12,81,2.8,0,1,1,0,0,0,0,0,0,0,0.21538461538461537,0.0,2,0
45,21,152,1.4,0,1,2,0,0,1,0,0,0,1,0.06363636363636363,0.0,1,0
53,28,43,2.1,0,3,2,0,1,1,1,0,2,1,0.07241379310344828,0.0,5,0
45,21,24,0.9,0,3,1,0,0,0,0,0,0,0,0.04090909090909091,0.0,3,0
41,15,39,0.5,0,3,3,0,0,0,0,0,0,0,0.03125,0.0,3,0
42,18,135,3.3,0,1,2,1,1,1,1,0,3,1,0.17368421052631577,0.0,3,0
51,25,44,0.9,0,3,3,0,0,0,0,0,0,0,0.03461538461538462,0.0,3,0
60,30,31,1.5,0,3,1,0,0,1,0,0,0,1,0.04838709677419355,0.0,4,0
59,35,31,0.4,0,2,3,0,0,1,1,0,1,1,0.011111111111111112,0.0,2,0
39,14,115,1.0,0,3,1,0,0,1,0,0,0,1,0.06666666666666667,0.0,3,0
64,39,83,1.8,0,2,3,0,0,1,0,0,0,1,0.045,0.0,3,0
35,10,38,1.7,0,1,4,0,0,1,1,0,1,1,0.15454545454545454,0.0,2,0
61,35,83,1.7,245,3,2,0,0,1,0,1,0,1,0.04722222222222222,2.9166666666666665,4,0
31,5,65,2.2,126,2,4,0,0,1,0,1,0,1,0.3666666666666667,1.9090909090909092,3,0
27,2,85,1.9,0,1,1,0,0,1,1,0,1,1,0.6333333333333333,0.0,2,0
41,17,34,0.7,143,1,1,0,0,0,0,1,0,0,0.03888888888888889,4.085714285714285,1,0
43,18,21,1.4,0,2,2,0,0,1,1,0,1,1,0.07368421052631578,0.0,2,0
61,35,112,1.7,0,3,4,0,0,0,1,0,1,0,0.04722222222222222,0.0,4,0
44,20,130,3.2,0,2,4,0,0,0,0,0,0,0,0.1523809523809524,0.0,3,1
59,34,99,4.4,0,1,1,0,0,0,0,0,0,0,0.12571428571428572,0.0,2,1
56,30,113,2.7,352,1,2,0,0,0,1,1,1,0,0.08709677419354839,3.087719298245614,2,0
65,40,21,0.1,0,3,3,0,0,0,1,0,1,0,0.0024390243902439024,0.0,3,0
44,20,82,1.4,201,2,4,0,0,1,1,1,1,1,0.06666666666666667,2.4216867469879517,2,0
63,37,21,0.4,0,1,2,0,0,1,0,0,0,1,0.010526315789473684,0.0,1,0
43,13,38,2.0,0,3,3,0,0,1,0,0,0,1,0.14285714285714285,0.0,4,0
58,32,41,2.2,148,3,3,0,0,1,1,1,1,1,0.06666666666666667,3.5238095238095237,4,0
40,15,149,3.9,319,1,2,0,0,1,1,1,1,1,0.24375,2.1266666666666665,2,0
39,15,41,2.0,176,2,1,0,0,1,0,1,0,1,0.125,4.190476190476191,3,0
32,6,31,0.3,0,1,1,0,0,0,0,0,0,0,0.04285714285714286,0.0,1,0
54,30,120,7.4,119,1,1,0,0,1,1,1,1,1,0.23870967741935484,0.9834710743801653,2,0
54,28,49,2.8,0,2,4,1,0,0,0,0,1,0,0.09655172413793103,0.0,3,0
44,19,201,8.8,0,1,2,0,0,1,1,0,1,1,0.44000000000000006,0.0,2,0
61,37,158,6.0,306,1,2,1,1,1,1,1,3,1,0.15789473684210525,1.9245283018867925,3,0
60,35,125,3.9,0,1,2,0,0,0,0,0,0,0,0.10833333333333334,0.0,2,0
34,10,71,0.1,0,2,4,0,0,0,0,0,0,0,0.009090909090909092,0.0,2,0
45,21,115,3.3,85,1,2,0,0,1,0,1,0,1,0.15,0.7327586206896551,2,0
53,28,38,1.3,0,2,1,0,0,1,0,0,0,1,0.04482758620689655,0.0,2,0
39,15,128,3.4,0,1,1,0,0,0,0,0,0,0,0.2125,0.0,2,0
54,28,78,4.9,0,1,4,0,0,0,0,0,0,0,0.16896551724137931,0.0,2,0
36,10,73,2.8,0,1,2,0,0,1,1,0,1,1,0.2545454545454545,0.0,2,0
56,32,158,3.7,0,3,3,0,0,1,0,0,0,1,0.11212121212121212,0.0,4,1
42,18,71,2.33,106,1,3,1,0,1,0,1,1,1,0.12263157894736842,1.4722222222222223,2,0
31,7,13,0.5,0,3,1,0,0,1,0,0,0,1,0.0625,0.0,3,0
35,11,24,0.5,0,3,1,0,0,1,1,0,1,1,0.041666666666666664,0.0,3,0
65,41,158,2.1,0,1,2,0,0,0,0,0,0,0,0.05,0.0,2,0
41,11,35,0.75,114,3,1,0,0,1,0,1,0,1,0.0625,3.1666666666666665,3,0
53,29,98,1.8,0,2,3,0,0,0,0,0,0,0,0.060000000000000005,0.0,3,0
39,12,75,2.33,0,2,3,0,0,1,1,0,1,1,0.17923076923076925,0.0,3,0
43,18,89,0.1,307,2,1,0,0,0,1,1,1,0,0.005263157894736842,3.411111111111111,2,0
30,6,13,0.9,0,3,3,0,0,1,0,0,0,1,0.1285714285714286,0.0,3,0
50,25,114,0.6,0,1,1,0,0,0,1,0,1,0,0.023076923076923075,0.0,1,0
57,31,175,0.5,429,1,2,0,0,1,1,1,1,1,0.015625,2.4375,1,0
56,30,75,1.9,125,2,1,0,0,1,0,1,0,1,0.06129032258064516,1.644736842105263,3,0
50,24,102,6.3,0,1,2,0,0,1,0,0,0,1,0.252,0.0,2,0
41,15,54,2.1,0,1,3,0,0,1,0,0,0,1,0.13125,0.0,2,0
34,8,41,0.8,0,1,4,0,0,0,0,0,0,0,0.08888888888888889,0.0,1,0
58,33,18,0.1,110,2,3,0,0,1,0,1,0,1,0.0029411764705882353,5.7894736842105265,2,0
31,6,132,3.8,0,1,1,0,0,1,0,0,0,1,0.5428571428571428,0.0,2,0
55,30,84,0.0,0,3,2,0,0,0,0,0,0,0,0.0,0.0,3,0
35,5,93,1.8,0,3,4,0,0,0,1,0,1,0,0.3,0.0,4,0
63,38,85,0.1,0,2,4,0,0,0,1,0,1,0,0.002564102564102564,0.0,2,0
35,11,59,0.1,0,2,4,0,0,0,0,0,0,0,0.008333333333333333,0.0,2,0
35,10,34,1.7,87,1,4,0,0,1,1,1,1,1,0.15454545454545454,2.4857142857142858,2,0
41,17,99,1.8,0,2,2,0,0,1,1,0,1,1,0.1,0.0,3,0
56,30,34,0.7,0,2,2,0,0,1,0,0,0,1,0.02258064516129032,0.0,2,0
41,15,108,5.2,0,1,1,0,0,0,0,0,0,0,0.325,0.0,2,0
27,1,80,1.6,185,3,2,0,0,1,1,1,1,1,0.8,2.2839506172839505,4,0
43,19,129,5.0,0,1,1,1,0,1,0,0,1,1,0.25,0.0,2,0
49,23,115,4.6,0,3,3,0,0,0,0,0,0,0,0.19166666666666665,0.0,4,1
34,8,35,0.8,137,1,4,0,1,1,1,1,2,1,0.08888888888888889,3.8055555555555554,2,0
65,40,140,0.9,0,1,1,0,0,0,0,0,0,0,0.021951219512195124,0.0,1,0
40,14,70,1.4,0,2,4,0,0,1,0,0,0,1,0.09333333333333332,0.0,2,0
48,23,62,3.6,83,3,4,0,0,0,1,1,1,0,0.15,1.3174603174603174,4,0
57,31,52,2.5,0,1,4,0,0,0,1,0,1,0,0.078125,0.0,2,0
56,31,80,1.3,0,3,4,0,0,1,0,0,0,1,0.040625,0.0,3,0
53,27,89,0.8,146,3,1,0,0,1,1,1,1,1,0.028571428571428574,1.6222222222222222,3,0
60,34,11,0.7,0,3,4,0,0,1,0,0,0,1,0.02,0.0,3,0
41,15,55,2.8,0,1,1,0,0,0,0,0,0,0,0.175,0.0,2,0
59,33,113,2.0,77,1,2,0,0,1,0,1,0,1,0.058823529411764705,0.6754385964912281,2,0
57,32,21,0.1,0,2,3,1,1,1,0,0,2,1,0.0030303030303030303,0.0,3,0
51,25,29,0.3,140,3,1,0,0,0,0,1,0,0,0.011538461538461537,4.666666666666667,3,0
48,23,128,0.6,0,1,1,0,0,1,1,0,1,1,0.024999999999999998,0.0,1,0
35,5,22,0.67,103,3,1,0,0,0,0,1,0,0,0.11166666666666668,4.478260869565218,3,0
63,37,15,0.4,0,1,2,0,0,0,0,0,0,0,0.010526315789473684,0.0,1,0
49,23,100,6.3,0,1,2,0,0,0,0,0,0,0,0.2625,0.0,2,0
62,38,124,3.8,405,1,1,0,0,1,0,1,0,1,0.09743589743589744,3.24,2,0
35,8,55,1.67,0,2,2,0,0,1,0,0,0,1,0.18555555555555556,0.0,3,0
50,24,62,1.4,0,3,1,0,0,0,0,0,0,0,0.055999999999999994,0.0,3,0
53,29,53,0.1,0,3,4,0,0,0,0,0,0,0,0.0033333333333333335,0.0,3,0
56,30,44,2.5,0,1,4,0,0,0,1,0,1,0,0.08064516129032258,0.0,2,0
28,3,193,4.0,0,2,3,0,0,1,0,0,0,1,1.0,0.0,3,1
31,6,133,1.5,0,3,1,0,0,0,0,0,0,0,0.21428571428571427,0.0,4,1
25,0,72,2.6,0,3,3,0,0,1,0,0,0,1,2.6,0.0,4,0
53,29,20,0.2,131,1,1,0,0,1,1,1,1,1,0.006666666666666667,6.238095238095238,1,0
50,24,152,7.3,0,1,1,0,0,1,0,0,0,1,0.292,0.0,2,0
35,10,128,3.8,0,1,1,0,0,1,0,0,0,1,0.34545454545454546,0.0,2,0
62,36,35,0.7,0,3,2,1,0,0,1,0,2,0,0.018918918918918916,0.0,3,0
51,25,68,1.5,0,2,1,0,0,0,0,0,0,0,0.057692307692307696,0.0,3,0
51,25,41,1.8,0,1,4,0,0,0,0,0,0,0,0.06923076923076923,0.0,2,0
40,16,35,1.4,0,3,1,0,0,1,1,0,1,1,0.08235294117647059,0.0,3,0
56,30,70,0.3,0,2,3,0,0,0,0,0,0,0,0.00967741935483871,0.0,2,0
49,24,48,1.3,0,2,1,0,0,0,1,0,1,0,0.052000000000000005,0.0,2,0
57,33,155,7.4,0,1,1,0,0,1,0,0,0,1,0.21764705882352942,0.0,2,0
27,3,34,0.2,0,3,1,0,0,1,1,0,1,1,0.05,0.0,3,0
52,26,104,2.4,0,2,2,0,0,1,1,0,1,1,0.08888888888888889,0.0,3,0
46,20,152,7.4,374,3,1,0,1,1,1,1,2,1,0.3523809523809524,2.4444444444444446,5,1
44,17,25,1.0,0,2,3,0,0,0,1,0,1,0,0.05555555555555555,0.0,2,0
60,36,145,6.9,380,1,4,0,0,0,1,1,1,0,0.1864864864864865,2.6027397260273974,2,1
31,4,41,2.0,0,2,1,1,0,1,0,0,1,1,0.4,0.0,3,0
44,20,171,0.7,567,1,4,0,1,1,1,1,2,1,0.03333333333333333,3.296511627906977,2,1
40,16,98,1.8,98,2,2,0,0,1,0,1,0,1,0.10588235294117647,0.98989898989899,3,0
54,28,161,2.9,0,1,1,0,0,1,0,0,0,1,0.09999999999999999,0.0,2,0
38,14,182,2.6,0,3,3,0,1,1,1,0,2,1,0.17333333333333334,0.0,5,1
23,0,13,1.0,84,1,4,0,0,1,0,1,0,1,1.0,6.0,1,0
64,39,122,0.2,378,1,4,0,0,1,0,1,0,1,0.005,3.073170731707317,1,1
28,2,11,0.1,0,2,1,0,0,1,1,0,1,1,0.03333333333333333,0.0,2,0
43,17,125,3.5,0,2,4,0,0,0,0,0,0,0,0.19444444444444445,0.0,3,1
59,35,84,1.8,0,3,1,0,0,1,0,0,0,1,0.05,0.0,4,0
34,9,122,0.0,0,1,1,0,0,1,0,0,0,1,0.0,0.0,1,0
44,20,151,3.5,392,1,1,0,0,1,0,1,0,1,0.16666666666666666,2.5789473684210527,2,0
39,13,58,2.1,169,1,3,0,0,1,0,1,0,1,0.15,2.864406779661017,2,0
37,13,153,6.5,0,1,2,0,0,1,1,0,1,1,0.4642857142857143,0.0,2,0
37,13,95,1.7,83,2,2,0,0,0,0,1,0,0,0.12142857142857143,0.8645833333333334,3,0
29,0,50,1.75,0,3,2,0,0,0,1,0,1,0,1.75,0.0,4,0
45,21,61,0.7,0,1,3,1,1,1,1,0,3,1,0.031818181818181815,0.0,2,0
31,7,140,4.0,0,1,1,0,0,0,1,0,1,0,0.5,0.0,2,0
23,0,81,1.8,0,2,2,0,0,0,0,0,0,0,1.8,0.0,3,0
55,31,23,0.2,0,1,2,0,0,1,0,0,0,1,0.00625,0.0,1,0
40,15,81,0.4,0,1,2,0,0,1,0,0,0,1,0.025,0.0,1,0
43,19,81,3.2,0,1,2,0,0,1,0,0,0,1,0.16,0.0,2,0
42,16,11,0.2,87,1,1,0,0,0,1,1,1,0,0.011764705882352941,7.25,1,0
32,6,18,0.3,0,2,2,0,0,1,0,0,0,1,0.04285714285714286,0.0,2,0
61,37,60,2.0,0,3,3,0,0,1,0,0,0,1,0.05263157894736842,0.0,4,0
39,15,80,1.8,86,2,2,0,0,1,1,1,1,1,0.1125,1.0617283950617284,3,0
33,8,65,0.1,89,1,2,0,0,1,0,1,0,1,0.011111111111111112,1.3484848484848484,1,0
42,18,33,1.4,0,3,1,0,0,1,0,0,0,1,0.07368421052631578,0.0,3,0
45,20,62,2.2,0,3,2,0,0,1,0,0,0,1,0.10476190476190476,0.0,4,0
61,35,80,2.8,0,1,2,0,0,1,0,0,0,1,0.07777777777777778,0.0,2,0
59,35,55,1.8,0,3,1,1,0,0,0,0,1,0,0.05,0.0,4,0
34,9,65,0.7,104,2,3,0,0,1,0,1,0,1,0.06999999999999999,1.5757575757575757,2,0
58,34,149,6.0,0,1,2,0,0,1,1,0,1,1,0.17142857142857143,0.0,2,0
60,35,24,0.1,0,1,1,0,0,0,0,0,0,0,0.002777777777777778,0.0,1,0
42,16,55,0.7,149,1,2,0,0,0,0,1,0,0,0.041176470588235294,2.6607142857142856,1,0
39,12,108,3.67,301,2,4,0,0,0,1,1,1,0,0.2823076923076923,2.761467889908257,3,1
39,15,53,1.8,0,1,1,0,0,0,0,0,0,0,0.1125,0.0,2,0
49,25,93,2.7,0,1,1,1,0,1,0,0,1,1,0.10384615384615385,0.0,2,0
38,13,143,4.1,0,1,1,0,0,0,0,0,0,0,0.2928571428571428,0.0,2,0
39,14,15,0.3,92,2,2,0,0,0,0,1,0,0,0.02,5.75,2,0
42,17,90,0.1,0,2,1,0,0,0,1,0,1,0,0.005555555555555556,0.0,2,0
47,22,65,2.4,0,1,1,0,0,1,0,0,0,1,0.10434782608695652,0.0,2,0
51,25,30,0.6,144,2,3,0,0,0,1,1,1,0,0.023076923076923075,4.645161290322581,2,0
33,7,84,2.9,0,3,1,0,0,1,0,0,0,1,0.3625,0.0,4,0
30,4,30,1.0,0,1,3,0,0,1,0,0,0,1,0.2,0.0,1,0
28,3,55,2.2,0,1,4,0,0,1,1,0,1,1,0.55,0.0,2,0
51,25,175,0.7,312,1,3,0,0,0,0,1,0,0,0.02692307692307692,1.7727272727272727,1,1
63,39,119,2.9,0,1,1,1,0,1,0,0,1,1,0.0725,0.0,2,0
28,2,84,2.9,102,3,1,1,1,0,1,1,3,0,0.9666666666666667,1.2,5,0
46,22,102,4.5,0,3,3,0,0,1,0,0,0,1,0.1956521739130435,0.0,4,1
47,23,163,5.0,0,1,1,0,0,0,0,0,0,0,0.20833333333333334,0.0,2,0
57,31,79,4.4,0,1,3,0,0,0,1,0,1,0,0.1375,0.0,2,0
55,29,132,5.9,307,2,3,0,0,0,0,1,0,0,0.19666666666666668,2.308270676691729,3,1
33,8,39,2.3,0,1,3,0,0,0,0,0,0,0,0.25555555555555554,0.0,2,0
42,16,62,0.9,0,3,3,0,0,1,0,0,0,1,0.052941176470588235,0.0,3,0
30,5,74,2.2,0,1,4,1,0,0,1,0,2,0,0.3666666666666667,0.0,2,0
56,32,84,4.3,0,1,1,0,0,1,1,0,1,1,0.1303030303030303,0.0,2,0
44,17,22,1.0,126,2,3,0,0,1,1,1,1,1,0.05555555555555555,5.478260869565218,2,0
58,33,34,0.2,83,1,3,0,0,1,0,1,0,1,0.0058823529411764705,2.3714285714285714,1,0
37,13,111,0.8,0,2,1,0,0,0,0,0,0,0,0.05714285714285715,0.0,2,0
34,9,84,2.2,323,2,4,0,0,1,0,1,0,1,0.22000000000000003,3.8,3,0
38,13,129,4.4,140,1,4,0,0,0,0,1,0,0,0.31428571428571433,1.0769230769230769,2,1
49,23,78,2.4,205,2,2,0,0,0,1,1,1,0,0.09999999999999999,2.5949367088607596,3,0
62,37,44,1.1,0,3,1,0,0,0,0,0,0,0,0.028947368421052635,0.0,3,0
40,14,53,0.5,0,3,3,1,1,1,1,0,3,1,0.03333333333333333,0.0,4,0
55,25,95,4.5,275,3,2,0,0,0,0,1,0,0,0.17307692307692307,2.8645833333333335,4,0
25,0,14,0.9,0,3,2,0,0,0,1,0,1,0,0.9,0.0,3,0
46,20,122,3.0,0,3,3,0,1,1,1,0,2,1,0.14285714285714285,0.0,5,1
65,40,53,2.2,0,1,3,0,0,0,1,0,1,0,0.05365853658536586,0.0,2,0
46,22,53,1.7,109,1,2,0,0,0,0,1,0,0,0.07391304347826087,2.0185185185185186,2,0
25,0,53,2.4,0,2,3,0,0,0,0,0,0,0,2.4,0.0,3,0
49,25,30,0.9,0,2,4,0,0,0,1,0,1,0,0.03461538461538462,0.0,2,0
50,25,82,1.3,0,3,1,0,0,1,0,0,0,1,0.05,0.0,3,0
41,16,19,0.3,105,2,2,0,0,0,0,1,0,0,0.01764705882352941,5.25,2,0
52,28,145,6.8,0,1,2,0,0,1,0,0,0,1,0.23448275862068965,0.0,2,0
26,0,102,2.3,0,3,4,0,0,0,0,0,0,0,2.3,0.0,4,0
36,11,83,2.8,0,1,1,0,0,0,0,0,0,0,0.2333333333333333,0.0,2,0
27,3,59,1.6,0,1,4,0,0,1,0,0,0,1,0.4,0.0,2,0
56,32,44,1.5,153,1,3,0,0,1,0,1,0,1,0.045454545454545456,3.4,2,0
46,20,74,2.6,0,3,4,0,0,1,0,0,0,1,0.12380952380952381,0.0,4,0
53,27,84,1.1,0,1,2,0,0,1,0,0,0,1,0.03928571428571429,0.0,1,0
38,12,91,1.4,100,2,4,0,0,0,1,1,1,0,0.10769230769230768,1.0869565217391304,2,0
47,22,53,0.3,213,1,1,0,0,0,0,1,0,0,0.013043478260869565,3.9444444444444446,1,0
62,38,91,3.8,0,1,1,1,0,1,0,0,1,1,0.09743589743589744,0.0,2,0
46,22,30,0.5,0,1,3,0,0,0,0,0,0,0,0.021739130434782608,0.0,1,0
47,23,34,0.6,0,1,4,0,1,1,1,0,2,1,0.024999999999999998,0.0,2,0
41,15,49,0.9,0,3,3,0,1,1,1,0,2,1,0.05625,0.0,4,0
25,1,28,1.0,0,3,1,0,0,1,0,0,0,1,0.5,0.0,3,0
60,35,44,2.1,0,1,4,0,0,0,0,0,0,0,0.058333333333333334,0.0,2,0
50,26,21,0.2,89,1,1,0,0,1,0,1,0,1,0.007407407407407408,4.045454545454546,1,0
34,10,45,2.8,153,1,3,0,0,1,1,1,1,1,0.2545454545454545,3.3260869565217392,2,0
31,5,85,1.3,119,1,2,0,0,1,1,1,1,1,0.21666666666666667,1.3837209302325582,1,0
26,0,49,2.4,0,2,3,0,0,0,0,0,0,0,2.4,0.0,3,0
63,37,141,6.9,0,1,2,0,0,1,1,0,1,1,0.18157894736842106,0.0,2,0
38,12,93,5.2,267,1,1,0,0,1,0,1,0,1,0.4,2.8404255319148937,2,0
44,20,105,4.7,0,1,1,0,0,0,1,0,1,0,0.22380952380952382,0.0,2,0
34,9,72,2.3,124,1,3,0,0,0,0,1,0,0,0.22999999999999998,1.6986301369863013,2,0
31,5,49,1.8,0,3,4,0,0,1,1,0,1,1,0.3,0.0,4,0
48,22,74,1.4,0,3,1,1,0,0,0,0,1,0,0.0608695652173913,0.0,3,0
43,18,53,0.8,154,3,3,0,0,0,0,1,0,0,0.042105263157894736,2.8518518518518516,3,0
44,20,160,7.6,0,1,2,1,0,0,0,0,1,0,0.3619047619047619,0.0,2,0
59,33,99,2.7,0,1,2,0,0,0,0,0,0,0,0.07941176470588236,0.0,2,0
41,15,88,2.8,0,3,1,1,0,0,0,0,1,0,0.175,0.0,4,0
26,0,42,1.3,0,3,4,1,0,0,0,0,1,0,1.3,0.0,3,0
38,14,90,2.7,0,1,2,0,0,1,1,0,1,1,0.18000000000000002,0.0,2,0
39,15,139,3.4,353,1,1,0,0,1,0,1,0,1,0.2125,2.5214285714285714,2,0
52,26,194,1.7,0,1,1,0,0,1,0,0,0,1,0.06296296296296296,0.0,2,0
48,22,54,1.2,0,2,1,0,0,0,0,0,0,0,0.05217391304347826,0.0,2,0
44,20,72,0.3,0,3,3,0,0,1,0,0,0,1,0.014285714285714285,0.0,3,0
55,30,99,0.1,0,3,1,0,0,0,0,0,0,0,0.0032258064516129032,0.0,3,0
52,26,93,2.4,0,1,1,0,0,1,0,0,0,1,0.08888888888888889,0.0,2,0
39,14,42,2.5,0,3,1,0,0,1,0,0,0,1,0.16666666666666666,0.0,4,0
28,2,48,2.1,0,3,4,0,0,1,1,0,1,1,0.7000000000000001,0.0,4,0
56,30,64,2.5,0,1,3,0,0,0,0,0,0,0,0.08064516129032258,0.0,2,0
64,39,73,2.4,0,1,3,0,0,1,0,0,0,1,0.06,0.0,2,0
42,17,44,0.3,0,3,1,1,1,1,1,0,3,1,0.016666666666666666,0.0,4,0
54,30,58,3.2,0,3,2,0,0,0,0,0,0,0,0.1032258064516129,0.0,4,0
58,33,173,7.2,0,3,2,0,0,1,0,0,0,1,0.21176470588235294,0.0,4,1
33,7,81,1.6,0,1,3,0,0,1,1,0,1,1,0.2,0.0,2,0
34,10,155,6.5,0,1,2,0,0,1,1,0,1,1,0.5909090909090909,0.0,2,0
50,25,29,1.3,0,1,2,0,0,0,0,0,0,0,0.05,0.0,1,0
27,3,118,3.3,0,2,1,0,0,1,0,0,0,1,0.825,0.0,3,1
41,16,44,0.3,0,3,1,0,0,0,0,0,0,0,0.01764705882352941,0.0,3,0
59,34,21,1.3,0,2,3,0,0,1,1,0,1,1,0.037142857142857144,0.0,2,0
